year,country_iso,country,sector,obligated_usd,disbursed_usd,obligation_to_disbursement
2007,TZA,Tanzania,Health,660542.92,533343.41,0.8074
2007,TZA,Tanzania,Economic Development,209721.46,172184.55,0.821
2007,TZA,Tanzania,Governance,1570243.39,1442236.2,0.9185
2007,TZA,Tanzania,Peace and Security,183462.08,173764.76,0.9471
2007,MOZ,Mozambique,Humanitarian,716360.03,329286.44,0.4597
2007,MOZ,Mozambique,Education,4223428.28,2557617.84,0.6056
2007,MOZ,Mozambique,Economic Development,752477.5,669003.37,0.8891
2007,MOZ,Mozambique,Governance,71164.75,58720.31,0.8251
2007,MOZ,Mozambique,Agriculture,119288.96,97248.81,0.8152
2007,MOZ,Mozambique,Peace and Security,2455847.3,2172785.84,0.8847
2007,MWI,Malawi,Education,378985.81,307792.3,0.8121
2007,MWI,Malawi,Economic Development,422253.53,297116.33,0.7036
2007,MWI,Malawi,Governance,375861.35,294235.62,0.7828
2007,MWI,Malawi,Peace and Security,710078.95,479890.4,0.6758
2007,PER,Peru,Humanitarian,315563.67,302270.0,0.9579
2007,PER,Peru,Education,172925.54,148435.01,0.8584
2007,PER,Peru,Governance,506503.86,469890.42,0.9277
2007,PER,Peru,Peace and Security,1022199.76,868445.05,0.8496
2007,GTM,Guatemala,Health,525232.32,451235.82,0.8591
2007,GTM,Guatemala,Humanitarian,78835.5,69122.26,0.8768
2007,GTM,Guatemala,Education,505260.09,463675.92,0.9177
2007,GTM,Guatemala,Economic Development,218784.59,217327.85,0.9933
2007,GTM,Guatemala,Governance,720849.74,582156.39,0.8076
2007,GTM,Guatemala,Peace and Security,1322724.68,849434.36,0.6422
2007,SLV,El Salvador,Health,950046.91,829299.54,0.8729
2007,SLV,El Salvador,Humanitarian,1007638.42,645137.55,0.6402
2007,SLV,El Salvador,Education,631252.35,429479.98,0.6804
2007,SLV,El Salvador,Economic Development,2037251.23,1511534.93,0.7419
2007,SLV,El Salvador,Governance,170286.24,146039.24,0.8576
2007,SLV,El Salvador,Agriculture,50000.0,47008.78,0.9402
2007,SLV,El Salvador,Peace and Security,530696.34,366592.6,0.6908
2007,MEX,Mexico,Health,150805.78,106134.81,0.7038
2007,MEX,Mexico,Humanitarian,131737.81,131737.81,1.0
2007,MEX,Mexico,Education,226843.13,177399.61,0.782
2007,MEX,Mexico,Governance,1384775.39,1085188.86,0.7837
2007,MEX,Mexico,Peace and Security,1390728.29,1256798.38,0.9037
2007,PSE,West Bank and Gaza,Humanitarian,6353464.89,5935230.75,0.9342
2007,PSE,West Bank and Gaza,Economic Development,296608.44,207588.25,0.6999
2007,PSE,West Bank and Gaza,Governance,418387.55,311686.24,0.745
2007,PSE,West Bank and Gaza,Agriculture,377203.03,335404.06,0.8892
2007,LBN,Lebanon,Economic Development,131926.12,80798.92,0.6125
2007,LBN,Lebanon,Governance,212968.56,187114.99,0.8786
2007,LBN,Lebanon,Agriculture,1106473.55,862324.1,0.7793
2007,LBN,Lebanon,Peace and Security,489218.07,381887.68,0.7806
2007,SYR,Syria,Humanitarian,343852.69,317439.79,0.9232
2007,SYR,Syria,Education,1294144.77,1222364.79,0.9445
2007,SYR,Syria,Economic Development,1310483.94,1212709.5,0.9254
2007,SYR,Syria,Governance,580922.57,486266.27,0.8371
2007,SYR,Syria,Agriculture,548931.94,434525.2,0.7916
2007,SYR,Syria,Peace and Security,520036.18,441669.35,0.8493
2007,TUR,Turkey,Humanitarian,758833.58,475996.29,0.6273
2007,TUR,Turkey,Agriculture,824739.51,621463.21,0.7535
2007,GEO,Georgia,Health,565787.6,323447.88,0.5717
2007,GEO,Georgia,Humanitarian,532924.32,478210.7,0.8973
2007,GEO,Georgia,Education,607650.45,444596.08,0.7317
2007,GEO,Georgia,Economic Development,70317.82,58703.9,0.8348
2007,GEO,Georgia,Governance,651498.71,562829.92,0.8639
2007,GEO,Georgia,Agriculture,2802404.96,2040034.46,0.728
2007,GEO,Georgia,Peace and Security,611356.54,430949.3,0.7049
2007,MDA,Moldova,Health,550006.99,462801.53,0.8414
2007,MDA,Moldova,Education,349576.98,306208.72,0.8759
2007,MDA,Moldova,Economic Development,582540.62,431008.93,0.7399
2007,MDA,Moldova,Governance,249159.96,189506.83,0.7606
2007,MDA,Moldova,Agriculture,2109710.93,1302247.72,0.6173
2007,MDA,Moldova,Peace and Security,50000.0,34724.82,0.6945
2007,KOS,Kosovo,Education,645092.51,534995.29,0.8293
2007,KOS,Kosovo,Governance,6436695.72,5153543.15,0.8007
2007,KOS,Kosovo,Agriculture,3723439.03,3327701.32,0.8937
2007,LBR,Liberia,Health,647042.58,580511.36,0.8972
2007,LBR,Liberia,Humanitarian,165596.74,155088.73,0.9365
2007,LBR,Liberia,Governance,1621157.58,1257491.83,0.7757
2007,LBR,Liberia,Agriculture,1147053.9,958248.33,0.8354
2007,SLE,Sierra Leone,Health,1589829.27,1468997.7,0.924
2007,SLE,Sierra Leone,Humanitarian,821527.93,750255.63,0.9132
2007,SLE,Sierra Leone,Economic Development,3980153.34,3980153.34,1.0
2007,SLE,Sierra Leone,Governance,841386.44,841386.44,1.0
2007,SLE,Sierra Leone,Agriculture,196259.21,187719.33,0.9565
2007,SLE,Sierra Leone,Peace and Security,869350.69,728996.11,0.8386
2007,COD,DR Congo,Health,1019904.45,751163.64,0.7365
2007,COD,DR Congo,Humanitarian,1250005.3,916166.24,0.7329
2007,COD,DR Congo,Education,347834.4,259874.0,0.7471
2007,COD,DR Congo,Economic Development,1741761.78,1741761.78,1.0
2007,RWA,Rwanda,Education,782751.78,629706.88,0.8045
2007,RWA,Rwanda,Economic Development,302226.02,238106.1,0.7878
2007,RWA,Rwanda,Governance,984578.8,804768.92,0.8174
2007,RWA,Rwanda,Agriculture,797704.67,723510.67,0.907
2007,ZMB,Zambia,Health,84984.32,47048.76,0.5536
2007,ZMB,Zambia,Humanitarian,3163988.42,1901033.82,0.6008
2007,ZMB,Zambia,Education,2954390.78,2260308.9,0.7651
2007,ZMB,Zambia,Economic Development,4521558.2,4220606.07,0.9334
2007,ZMB,Zambia,Governance,1105869.74,810141.27,0.7326
2007,ZMB,Zambia,Agriculture,325518.97,216148.16,0.664
2007,ZMB,Zambia,Peace and Security,7752587.04,5858336.66,0.7557
2007,ZWE,Zimbabwe,Humanitarian,638550.12,505962.68,0.7924
2007,ZWE,Zimbabwe,Education,135670.43,88415.0,0.6517
2007,ZWE,Zimbabwe,Economic Development,766819.04,766819.04,1.0
2007,ZWE,Zimbabwe,Governance,4467087.55,3930703.5,0.8799
2007,ZWE,Zimbabwe,Agriculture,119833.29,98524.02,0.8222
2007,ZWE,Zimbabwe,Peace and Security,390030.78,390030.78,1.0
2007,MMR,Burma,Health,2020354.03,1568649.89,0.7764
2007,MMR,Burma,Economic Development,2214222.96,2214222.96,1.0
2007,MMR,Burma,Governance,366801.39,295366.83,0.8053
2007,MMR,Burma,Peace and Security,618003.0,535404.21,0.8663
2007,KHM,Cambodia,Health,138847.63,112377.54,0.8094
2007,KHM,Cambodia,Humanitarian,1591412.38,1115215.53,0.7008
2007,KHM,Cambodia,Economic Development,285046.39,198455.95,0.6962
2007,KHM,Cambodia,Governance,4095243.52,3497801.27,0.8541
2007,KHM,Cambodia,Agriculture,6245765.74,5068240.34,0.8115
2007,KHM,Cambodia,Peace and Security,572969.15,553545.42,0.9661
2007,NPL,Nepal,Economic Development,2135850.23,1227185.63,0.5746
2007,NPL,Nepal,Governance,295300.46,228468.1,0.7737
2007,NPL,Nepal,Peace and Security,1300274.73,939343.94,0.7224
2007,LKA,Sri Lanka,Health,314254.48,195940.0,0.6235
2007,LKA,Sri Lanka,Humanitarian,67468.69,47957.76,0.7108
2007,LKA,Sri Lanka,Education,558166.3,463602.85,0.8306
2007,LKA,Sri Lanka,Economic Development,6558547.45,5746655.7,0.8762
2007,LKA,Sri Lanka,Peace and Security,457752.74,344033.38,0.7516
2007,MAR,Morocco,Humanitarian,590547.69,462714.96,0.7835
2007,MAR,Morocco,Education,437576.94,433704.49,0.9912
2007,MAR,Morocco,Economic Development,2043862.18,919489.34,0.4499
2007,MAR,Morocco,Governance,1900082.69,1900082.69,1.0
2007,MAR,Morocco,Agriculture,367272.7,227024.06,0.6181
2007,MAR,Morocco,Peace and Security,282420.03,172042.38,0.6092
2007,TUN,Tunisia,Health,1895429.95,1835664.1,0.9685
2007,TUN,Tunisia,Humanitarian,168679.57,168679.57,1.0
2007,TUN,Tunisia,Education,515241.94,335420.47,0.651
2007,TUN,Tunisia,Economic Development,941726.96,876806.39,0.9311
2007,TUN,Tunisia,Governance,521870.21,441250.43,0.8455
2007,TUN,Tunisia,Agriculture,1772316.89,1655863.84,0.9343
2007,TUN,Tunisia,Peace and Security,557491.62,479862.94,0.8608
2007,SEN,Senegal,Humanitarian,594787.38,454337.14,0.7639
2007,SEN,Senegal,Education,285660.48,238140.45,0.8336
2007,SEN,Senegal,Economic Development,619356.32,566498.79,0.9147
2007,SEN,Senegal,Governance,780212.58,705380.34,0.9041
2007,SEN,Senegal,Agriculture,549243.48,484326.01,0.8818
2007,SEN,Senegal,Peace and Security,2405950.27,1614006.89,0.6708
2007,MLI,Mali,Health,578811.51,554868.98,0.9586
2007,MLI,Mali,Humanitarian,192773.35,184022.53,0.9546
2007,MLI,Mali,Economic Development,627811.12,593977.63,0.9461
2007,MLI,Mali,Governance,746079.03,477467.49,0.64
2007,MLI,Mali,Agriculture,647266.04,647266.04,1.0
2007,MLI,Mali,Peace and Security,516216.57,500640.87,0.9698
2008,AFG,Afghanistan,Education,102642.98,96622.63,0.9413
2008,AFG,Afghanistan,Governance,154647.52,131786.3,0.8522
2008,EGY,Egypt,Health,933343.96,592724.54,0.6351
2008,EGY,Egypt,Humanitarian,345517.93,257030.59,0.7439
2008,EGY,Egypt,Education,305798.15,265024.06,0.8667
2008,EGY,Egypt,Governance,340853.58,307669.51,0.9026
2008,EGY,Egypt,Agriculture,1633182.68,1487158.29,0.9106
2008,EGY,Egypt,Peace and Security,182510.23,144043.87,0.7892
2008,ETH,Ethiopia,Humanitarian,2967304.25,2562221.52,0.8635
2008,ETH,Ethiopia,Education,698201.74,548482.05,0.7856
2008,ETH,Ethiopia,Economic Development,1035776.27,800384.07,0.7727
2008,ETH,Ethiopia,Governance,278979.29,226946.84,0.8135
2008,ETH,Ethiopia,Agriculture,2471259.29,1721466.03,0.6966
2008,JOR,Jordan,Humanitarian,673983.63,653301.76,0.9693
2008,JOR,Jordan,Governance,5732575.92,3719612.41,0.6489
2008,JOR,Jordan,Agriculture,588727.63,479032.77,0.8137
2008,JOR,Jordan,Peace and Security,403744.81,384564.7,0.9525
2008,KEN,Kenya,Health,185381.81,185381.81,1.0
2008,KEN,Kenya,Humanitarian,1252377.61,1064863.27,0.8503
2008,KEN,Kenya,Economic Development,1971671.96,1627521.83,0.8255
2008,KEN,Kenya,Governance,870740.57,870740.57,1.0
2008,KEN,Kenya,Agriculture,2315586.39,2047707.75,0.8843
2008,NGA,Nigeria,Humanitarian,107842.6,71658.57,0.6645
2008,NGA,Nigeria,Education,98294.67,98294.67,1.0
2008,NGA,Nigeria,Governance,641500.92,564096.28,0.8793
2008,PAK,Pakistan,Health,1968629.58,1899740.99,0.965
2008,PAK,Pakistan,Humanitarian,896995.11,722071.64,0.805
2008,PAK,Pakistan,Education,1234845.86,1148364.89,0.93
2008,PAK,Pakistan,Economic Development,1491742.32,1467577.98,0.9838
2008,PAK,Pakistan,Governance,1988643.07,1722324.64,0.8661
2008,PAK,Pakistan,Agriculture,342635.25,267246.33,0.78
2008,SOM,Somalia,Health,356281.43,254284.85,0.7137
2008,SOM,Somalia,Humanitarian,639483.57,605057.36,0.9462
2008,SOM,Somalia,Education,713236.55,612074.71,0.8582
2008,SOM,Somalia,Economic Development,671972.66,671972.66,1.0
2008,SOM,Somalia,Governance,482421.58,418148.8,0.8668
2008,SOM,Somalia,Agriculture,167739.97,146079.59,0.8709
2008,SSD,South Sudan,Health,65743.64,51679.23,0.7861
2008,SSD,South Sudan,Humanitarian,1248262.75,907673.83,0.7271
2008,SSD,South Sudan,Education,694820.39,509030.85,0.7326
2008,SSD,South Sudan,Economic Development,168164.8,147312.37,0.876
2008,SSD,South Sudan,Governance,460869.75,433327.38,0.9402
2008,SSD,South Sudan,Peace and Security,8353398.76,5518093.56,0.6606
2008,SDN,Sudan,Health,2277086.95,1374569.64,0.6037
2008,SDN,Sudan,Education,1798810.29,1399065.73,0.7778
2008,SDN,Sudan,Economic Development,1331664.47,1123079.16,0.8434
2008,SDN,Sudan,Agriculture,2149549.81,1581686.03,0.7358
2008,SDN,Sudan,Peace and Security,399872.04,293263.03,0.7334
2008,UGA,Uganda,Humanitarian,60448.49,51719.26,0.8556
2008,UGA,Uganda,Education,226909.71,209523.17,0.9234
2008,UGA,Uganda,Economic Development,885482.92,693596.46,0.7833
2008,UGA,Uganda,Governance,526321.13,361965.7,0.6877
2008,UKR,Ukraine,Education,709514.03,598638.78,0.8437
2008,UKR,Ukraine,Governance,817487.93,753760.39,0.922
2008,UKR,Ukraine,Agriculture,311626.55,191894.86,0.6158
2008,UKR,Ukraine,Peace and Security,805424.03,426189.44,0.5291
2008,COL,Colombia,Health,974850.08,740838.22,0.76
2008,COL,Colombia,Humanitarian,4363939.42,4336171.11,0.9936
2008,COL,Colombia,Economic Development,2580047.06,1784543.05,0.6917
2008,COL,Colombia,Agriculture,427386.47,297280.7,0.6956
2008,COL,Colombia,Peace and Security,127292.44,105143.97,0.826
2008,HTI,Haiti,Health,736840.8,585761.27,0.795
2008,HTI,Haiti,Humanitarian,205286.73,193523.58,0.9427
2008,HTI,Haiti,Economic Development,595423.62,501139.08,0.8417
2008,HTI,Haiti,Governance,233221.46,176752.83,0.7579
2008,HTI,Haiti,Agriculture,505224.49,346740.12,0.6863
2008,IRQ,Iraq,Health,535200.94,453264.88,0.8469
2008,IRQ,Iraq,Humanitarian,268113.58,221823.8,0.8274
2008,IRQ,Iraq,Education,50000.0,40918.18,0.8184
2008,IRQ,Iraq,Economic Development,190401.73,129464.37,0.68
2008,IRQ,Iraq,Peace and Security,320318.78,216409.96,0.6756
2008,YEM,Yemen,Humanitarian,871261.9,798289.04,0.9162
2008,YEM,Yemen,Education,761109.76,652076.93,0.8567
2008,YEM,Yemen,Economic Development,626488.02,489044.54,0.7806
2008,YEM,Yemen,Governance,5475422.94,3279103.44,0.5989
2008,YEM,Yemen,Agriculture,917011.45,770283.9,0.84
2008,YEM,Yemen,Peace and Security,440761.8,337734.45,0.7663
2008,BGD,Bangladesh,Health,518855.07,400700.96,0.7723
2008,BGD,Bangladesh,Humanitarian,1195687.23,829423.09,0.6937
2008,BGD,Bangladesh,Education,269099.31,234557.77,0.8716
2008,BGD,Bangladesh,Governance,175436.08,127550.72,0.727
2008,BGD,Bangladesh,Agriculture,658524.2,598770.18,0.9093
2008,IND,India,Health,592803.59,370839.9,0.6256
2008,IND,India,Humanitarian,198446.27,146729.21,0.7394
2008,IND,India,Education,69487.33,61343.18,0.8828
2008,IND,India,Governance,7653164.09,6421568.48,0.8391
2008,IND,India,Peace and Security,222025.99,222025.99,1.0
2008,IDN,Indonesia,Health,118177.12,94689.11,0.8012
2008,IDN,Indonesia,Humanitarian,2658140.92,1662782.38,0.6255
2008,IDN,Indonesia,Education,690588.63,610690.34,0.8843
2008,IDN,Indonesia,Governance,6548475.5,4975936.81,0.7599
2008,IDN,Indonesia,Agriculture,1393152.93,1084529.93,0.7785
2008,IDN,Indonesia,Peace and Security,305677.38,225884.1,0.739
2008,PHL,Philippines,Education,800585.51,500420.54,0.6251
2008,PHL,Philippines,Economic Development,3624268.42,3433507.7,0.9474
2008,PHL,Philippines,Governance,262967.6,252805.21,0.9614
2008,PHL,Philippines,Agriculture,976363.83,711461.2,0.7287
2008,PHL,Philippines,Peace and Security,205308.29,169861.42,0.8273
2008,VNM,Vietnam,Humanitarian,909193.11,691431.3,0.7605
2008,VNM,Vietnam,Economic Development,469960.16,452374.77,0.9626
2008,VNM,Vietnam,Agriculture,911892.2,573941.93,0.6294
2008,VNM,Vietnam,Peace and Security,1393644.96,956489.76,0.6863
2008,GHA,Ghana,Health,1010504.42,782243.72,0.7741
2008,GHA,Ghana,Humanitarian,188329.44,159935.33,0.8492
2008,GHA,Ghana,Economic Development,50000.0,44575.26,0.8915
2008,GHA,Ghana,Governance,180183.81,176598.08,0.9801
2008,GHA,Ghana,Agriculture,4347692.98,3208570.48,0.738
2008,GHA,Ghana,Peace and Security,482894.24,316103.53,0.6546
2008,TZA,Tanzania,Humanitarian,944589.51,888207.83,0.9403
2008,TZA,Tanzania,Education,892381.98,804524.83,0.9015
2008,TZA,Tanzania,Economic Development,173760.82,121499.02,0.6992
2008,TZA,Tanzania,Governance,1267321.68,905368.66,0.7144
2008,TZA,Tanzania,Peace and Security,85674.03,71320.11,0.8325
2008,MOZ,Mozambique,Health,67971.26,56293.71,0.8282
2008,MOZ,Mozambique,Humanitarian,2634273.44,2634273.44,1.0
2008,MOZ,Mozambique,Education,1639549.3,1538131.57,0.9381
2008,MOZ,Mozambique,Economic Development,187901.45,187901.45,1.0
2008,MOZ,Mozambique,Governance,492056.08,383078.5,0.7785
2008,MOZ,Mozambique,Peace and Security,1193553.62,1149715.42,0.9633
2008,MWI,Malawi,Humanitarian,536863.64,341249.6,0.6356
2008,MWI,Malawi,Education,2071898.39,2071898.39,1.0
2008,MWI,Malawi,Governance,1237058.13,674197.8,0.545
2008,MWI,Malawi,Agriculture,2896095.38,2613007.69,0.9023
2008,MWI,Malawi,Peace and Security,75511.83,69123.05,0.9154
2008,PER,Peru,Humanitarian,812154.22,604819.01,0.7447
2008,PER,Peru,Education,1277969.45,940446.81,0.7359
2008,PER,Peru,Governance,674395.96,483654.82,0.7172
2008,PER,Peru,Peace and Security,1744945.79,1338624.88,0.7671
2008,GTM,Guatemala,Health,53210.83,36295.37,0.6821
2008,GTM,Guatemala,Humanitarian,16715635.21,11096680.2,0.6639
2008,GTM,Guatemala,Education,746052.35,649295.95,0.8703
2008,GTM,Guatemala,Economic Development,554700.39,344687.68,0.6214
2008,GTM,Guatemala,Agriculture,3289454.69,2609729.94,0.7934
2008,GTM,Guatemala,Peace and Security,851150.64,804818.66,0.9456
2008,SLV,El Salvador,Health,214880.85,183936.5,0.856
2008,SLV,El Salvador,Humanitarian,224492.11,146805.82,0.6539
2008,SLV,El Salvador,Economic Development,1534192.3,1264334.32,0.8241
2008,SLV,El Salvador,Governance,308128.82,212844.67,0.6908
2008,SLV,El Salvador,Peace and Security,292496.06,276907.75,0.9467
2008,MEX,Mexico,Humanitarian,259513.54,257294.31,0.9914
2008,MEX,Mexico,Education,332528.58,302995.68,0.9112
2008,MEX,Mexico,Economic Development,296032.74,295221.34,0.9973
2008,MEX,Mexico,Agriculture,1918776.55,1739790.83,0.9067
2008,PSE,West Bank and Gaza,Health,1151748.38,947910.4,0.823
2008,PSE,West Bank and Gaza,Humanitarian,507627.74,371683.87,0.7322
2008,PSE,West Bank and Gaza,Economic Development,2247647.35,1753818.06,0.7803
2008,PSE,West Bank and Gaza,Governance,2497539.78,1786189.66,0.7152
2008,PSE,West Bank and Gaza,Agriculture,142993.7,136619.25,0.9554
2008,LBN,Lebanon,Health,77575.56,61555.66,0.7935
2008,LBN,Lebanon,Humanitarian,367430.85,280880.71,0.7644
2008,LBN,Lebanon,Education,126056.88,103536.57,0.8213
2008,LBN,Lebanon,Economic Development,211819.12,151741.45,0.7164
2008,LBN,Lebanon,Governance,460933.76,362833.83,0.7872
2008,LBN,Lebanon,Agriculture,666180.69,469699.21,0.7051
2008,LBN,Lebanon,Peace and Security,863286.88,819299.17,0.949
2008,SYR,Syria,Health,196839.73,186185.77,0.9459
2008,SYR,Syria,Education,904831.16,827455.89,0.9145
2008,SYR,Syria,Economic Development,155675.14,138140.04,0.8874
2008,SYR,Syria,Governance,410221.39,390705.1,0.9524
2008,SYR,Syria,Agriculture,163352.67,127788.63,0.7823
2008,TUR,Turkey,Health,1393115.05,1124496.97,0.8072
2008,TUR,Turkey,Education,4082310.3,3349612.13,0.8205
2008,TUR,Turkey,Governance,294374.12,221921.0,0.7539
2008,TUR,Turkey,Agriculture,1785723.02,1515420.46,0.8486
2008,TUR,Turkey,Peace and Security,630359.33,504480.21,0.8003
2008,GEO,Georgia,Health,214697.47,186299.26,0.8677
2008,GEO,Georgia,Humanitarian,3344873.65,2429191.19,0.7262
2008,GEO,Georgia,Education,163637.83,160396.91,0.9802
2008,GEO,Georgia,Economic Development,1258112.59,1242172.37,0.9873
2008,GEO,Georgia,Agriculture,50000.0,38539.1,0.7708
2008,GEO,Georgia,Peace and Security,636572.91,520578.54,0.8178
2008,MDA,Moldova,Health,1533612.25,1317291.39,0.8589
2008,MDA,Moldova,Humanitarian,292513.56,187905.15,0.6424
2008,MDA,Moldova,Education,5833937.72,4273552.78,0.7325
2008,MDA,Moldova,Economic Development,281101.68,256427.87,0.9122
2008,MDA,Moldova,Governance,402460.83,243652.9,0.6054
2008,MDA,Moldova,Agriculture,2053215.13,1617980.27,0.788
2008,MDA,Moldova,Peace and Security,304041.64,181093.61,0.5956
2008,KOS,Kosovo,Health,755477.69,565401.31,0.7484
2008,KOS,Kosovo,Humanitarian,730203.36,545287.44,0.7468
2008,KOS,Kosovo,Education,416888.5,224065.14,0.5375
2008,KOS,Kosovo,Economic Development,266664.0,191427.07,0.7179
2008,KOS,Kosovo,Governance,301780.07,265924.96,0.8812
2008,KOS,Kosovo,Agriculture,619029.45,392222.6,0.6336
2008,KOS,Kosovo,Peace and Security,1485667.06,1168633.56,0.7866
2008,LBR,Liberia,Health,475367.39,416913.68,0.877
2008,LBR,Liberia,Humanitarian,111398.76,99587.54,0.894
2008,LBR,Liberia,Education,385804.56,303840.88,0.7876
2008,LBR,Liberia,Governance,403240.09,265488.27,0.6584
2008,LBR,Liberia,Peace and Security,3567547.19,3259499.27,0.9137
2008,SLE,Sierra Leone,Health,1572270.32,1248163.86,0.7939
2008,SLE,Sierra Leone,Humanitarian,189509.37,141764.33,0.7481
2008,SLE,Sierra Leone,Education,3967138.19,3232557.2,0.8148
2008,SLE,Sierra Leone,Governance,141173.94,93990.07,0.6658
2008,SLE,Sierra Leone,Agriculture,179440.36,143806.27,0.8014
2008,SLE,Sierra Leone,Peace and Security,490993.76,457801.13,0.9324
2008,COD,DR Congo,Health,712446.05,583041.48,0.8184
2008,COD,DR Congo,Humanitarian,612854.64,543086.52,0.8862
2008,COD,DR Congo,Education,940039.91,623053.56,0.6628
2008,COD,DR Congo,Governance,654261.5,425591.62,0.6505
2008,COD,DR Congo,Peace and Security,50000.0,39618.55,0.7924
2008,RWA,Rwanda,Health,822820.76,794477.28,0.9656
2008,RWA,Rwanda,Humanitarian,612900.59,357848.38,0.5839
2008,RWA,Rwanda,Education,652549.46,586502.44,0.8988
2008,RWA,Rwanda,Agriculture,60617.21,35603.96,0.5874
2008,RWA,Rwanda,Peace and Security,709328.81,540215.8,0.7616
2008,ZMB,Zambia,Humanitarian,117444.37,105244.98,0.8961
2008,ZMB,Zambia,Education,719578.42,643778.09,0.8947
2008,ZMB,Zambia,Agriculture,836763.83,817065.3,0.9765
2008,ZWE,Zimbabwe,Health,723917.12,507727.25,0.7014
2008,ZWE,Zimbabwe,Humanitarian,291542.8,219522.37,0.753
2008,ZWE,Zimbabwe,Education,1785619.7,1394351.46,0.7809
2008,ZWE,Zimbabwe,Economic Development,100249.9,83337.78,0.8313
2008,ZWE,Zimbabwe,Agriculture,915579.35,692243.16,0.7561
2008,ZWE,Zimbabwe,Peace and Security,479313.33,316179.43,0.6597
2008,MMR,Burma,Health,1559760.23,1106871.56,0.7096
2008,MMR,Burma,Humanitarian,104798.16,91147.96,0.8697
2008,MMR,Burma,Education,650638.82,452212.61,0.695
2008,MMR,Burma,Economic Development,446410.28,341494.73,0.765
2008,MMR,Burma,Agriculture,271977.56,251237.86,0.9237
